"","team_name","name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"837","Golden State Warriors","Stephen Curry","3/28/17",2016,2,5,23,"shot_yes","Layup Shot","2PT Field Goal",1,"Houston Rockets",-16,-5,19
"838","Golden State Warriors","Stephen Curry","3/28/17",2016,3,8,49,"shot_no","Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3,28
"839","Golden State Warriors","Stephen Curry","2/28/17",2016,3,7,29,"shot_yes","Layup Shot","2PT Field Goal",0,"Washington Wizards",0,-1,29
"840","Golden State Warriors","Stephen Curry","2/28/17",2016,4,6,21,"shot_no","Layup Shot","2PT Field Goal",2,"Washington Wizards",17,-15,42
"841","Golden State Warriors","Stephen Curry","11/7/16",2016,2,2,0,"shot_yes","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-1,11,22
"842","Golden State Warriors","Stephen Curry","12/13/16",2016,4,5,35,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-14,2,43
"843","Golden State Warriors","Stephen Curry","11/4/16",2016,3,11,28,"shot_no","Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-21,0,25
"844","Golden State Warriors","Stephen Curry","1/25/17",2016,2,0,1,"shot_no","Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-12,2,24
"845","Golden State Warriors","Stephen Curry","10/28/16",2016,4,5,26,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,43
"846","Golden State Warriors","Stephen Curry","3/5/17",2016,3,3,40,"shot_yes","Layup Shot","2PT Field Goal",1,"New York Knicks",19,-5,33
"847","Golden State Warriors","Stephen Curry","11/23/16",2016,3,9,36,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",9,16,27
"848","Golden State Warriors","Stephen Curry","1/18/17",2016,2,1,1,"shot_yes","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-1,21,23
"849","Golden State Warriors","Stephen Curry","2/10/17",2016,4,6,54,"shot_no","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,7,42
"850","Golden State Warriors","Stephen Curry","12/17/16",2016,2,2,51,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",9,16,22
"851","Golden State Warriors","Stephen Curry","12/10/16",2016,1,5,6,"shot_yes","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,-1,7
"852","Golden State Warriors","Stephen Curry","1/25/17",2016,4,2,33,"shot_no","Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-1,23,46
"853","Golden State Warriors","Stephen Curry","3/5/17",2016,1,3,5,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",27,11,9
"854","Golden State Warriors","Stephen Curry","12/30/16",2016,3,8,54,"shot_no","Layup Shot","2PT Field Goal",2,"Dallas Mavericks",10,23,28
"855","Golden State Warriors","Stephen Curry","3/29/17",2016,2,2,2,"shot_no","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-2,-11,22
"856","Golden State Warriors","Stephen Curry","11/10/16",2016,3,10,24,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-12,-6,26
"857","Golden State Warriors","Stephen Curry","11/19/16",2016,2,4,15,"shot_no","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-3,-6,20
"858","Golden State Warriors","Stephen Curry","11/1/16",2016,3,2,30,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",17,2,34
"859","Golden State Warriors","Stephen Curry","2/1/17",2016,1,1,44,"shot_no","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",4,7,11
"860","Golden State Warriors","Stephen Curry","11/4/16",2016,4,5,2,"shot_yes","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-10,3,43
"861","Golden State Warriors","Stephen Curry","4/4/17",2016,2,3,26,"shot_no","Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",9,26,21
"862","Golden State Warriors","Stephen Curry","1/8/17",2016,3,9,16,"shot_yes","Layup Shot","2PT Field Goal",1,"Sacramento Kings",15,11,27
"863","Golden State Warriors","Stephen Curry","3/29/17",2016,3,2,13,"shot_no","Layup Shot","2PT Field Goal",2,"San Antonio Spurs",28,-5,34
"864","Golden State Warriors","Stephen Curry","2/25/17",2016,1,0,8,"shot_no","Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-2,7,12
"865","Golden State Warriors","Stephen Curry","2/28/17",2016,4,5,55,"shot_no","Layup Shot","2PT Field Goal",1,"Washington Wizards",-19,2,43
"866","Golden State Warriors","Stephen Curry","3/5/17",2016,4,6,5,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",-20,-11,42
"867","Golden State Warriors","Stephen Curry","2/15/17",2016,3,9,47,"shot_no","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-11,8,27
"868","Golden State Warriors","Stephen Curry","10/25/16",2016,3,4,34,"shot_no","Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-2,7,32
"869","Golden State Warriors","Stephen Curry","2/23/17",2016,1,4,59,"shot_no","Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",4,16,8
"870","Golden State Warriors","Stephen Curry","12/13/16",2016,3,1,36,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",15,7,35
"871","Golden State Warriors","Stephen Curry","11/10/16",2016,1,6,48,"shot_yes","Layup Shot","2PT Field Goal",2,"Denver Nuggets",25,7,6
"872","Golden State Warriors","Stephen Curry","3/5/17",2016,2,4,13,"shot_no","Layup Shot","2PT Field Goal",1,"New York Knicks",19,-1,20
"873","Golden State Warriors","Stephen Curry","11/18/16",2016,1,7,35,"shot_no","Layup Shot","2PT Field Goal",1,"Boston Celtics",1,16,5
"874","Golden State Warriors","Stephen Curry","2/15/17",2016,1,2,3,"shot_no","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-14,21,10
"875","Golden State Warriors","Stephen Curry","12/28/16",2016,4,5,44,"shot_no","Layup Shot","2PT Field Goal",2,"Toronto Raptors",-19,18,43
"876","Golden State Warriors","Stephen Curry","3/16/17",2016,1,4,26,"shot_yes","Layup Shot","2PT Field Goal",1,"Orlando Magic",-12,2,8
"877","Golden State Warriors","Stephen Curry","2/27/17",2016,3,10,26,"shot_yes","Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-6,16,26
"878","Golden State Warriors","Stephen Curry","3/31/17",2016,1,3,43,"shot_no","Layup Shot","2PT Field Goal",1,"Houston Rockets",2,18,9
"879","Golden State Warriors","Stephen Curry","2/25/17",2016,3,2,32,"shot_no","Layup Shot","2PT Field Goal",2,"Brooklyn Nets",22,18,34
"880","Golden State Warriors","Stephen Curry","3/5/17",2016,1,6,33,"shot_no","Layup Shot","2PT Field Goal",2,"New York Knicks",19,7,6
"881","Golden State Warriors","Stephen Curry","12/20/16",2016,3,3,42,"shot_no","Layup Shot","2PT Field Goal",0,"Utah Jazz",-7,7,33
"882","Golden State Warriors","Stephen Curry","12/1/16",2016,3,6,21,"shot_no","Layup Shot","2PT Field Goal",2,"Houston Rockets",0,21,30
"883","Golden State Warriors","Stephen Curry","10/28/16",2016,1,9,41,"shot_no","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-22,16,3
"884","Golden State Warriors","Stephen Curry","12/13/16",2016,2,0,28,"shot_yes","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",24,7,24
"885","Golden State Warriors","Stephen Curry","1/18/17",2016,2,3,51,"shot_no","Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",4,-5,21
"886","Golden State Warriors","Stephen Curry","1/2/17",2016,3,0,59,"shot_yes","Pullup Bank shot","2PT Field Goal",15,"Denver Nuggets",4,156,36
"887","Golden State Warriors","Stephen Curry","2/2/17",2016,3,0,56,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Los Angeles Clippers",60,110,36
"888","Golden State Warriors","Stephen Curry","3/14/17",2016,1,10,35,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Philadelphia 76ers",102,100,2
"889","Golden State Warriors","Stephen Curry","12/17/16",2016,3,7,41,"shot_yes","Pullup Jump shot","3PT Field Goal",31,"Portland Trail Blazers",132,282,29
"890","Golden State Warriors","Stephen Curry","3/24/17",2016,2,0,29,"shot_no","Pullup Jump shot","3PT Field Goal",30,"Sacramento Kings",-9,301,24
"891","Golden State Warriors","Stephen Curry","3/2/17",2016,4,7,11,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",-6,267,41
"892","Golden State Warriors","Stephen Curry","12/15/16",2016,4,5,27,"shot_no","Pullup Jump shot","3PT Field Goal",26,"New York Knicks",-155,218,43
"893","Golden State Warriors","Stephen Curry","3/29/17",2016,1,9,9,"shot_no","Pullup Jump shot","2PT Field Goal",21,"San Antonio Spurs",-97,190,3
"894","Golden State Warriors","Stephen Curry","12/25/16",2016,3,6,54,"shot_no","Pullup Jump shot","2PT Field Goal",15,"Cleveland Cavaliers",-102,121,30
"895","Golden State Warriors","Stephen Curry","3/6/17",2016,1,4,14,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",64,252,8
"896","Golden State Warriors","Stephen Curry","12/17/16",2016,3,0,0,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Portland Trail Blazers",-142,239,36
"897","Golden State Warriors","Stephen Curry","3/6/17",2016,3,1,46,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-71,242,35
"898","Golden State Warriors","Stephen Curry","3/6/17",2016,3,5,59,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",45,247,31
"899","Golden State Warriors","Stephen Curry","11/9/16",2016,4,9,12,"shot_yes","Pullup Jump shot","3PT Field Goal",32,"Dallas Mavericks",127,301,39
"900","Golden State Warriors","Stephen Curry","3/2/17",2016,2,0,0,"shot_no","Pullup Jump shot","3PT Field Goal",39,"Chicago Bulls",166,355,24
"901","Golden State Warriors","Stephen Curry","2/4/17",2016,1,9,24,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",-19,257,3
"902","Golden State Warriors","Stephen Curry","11/28/16",2016,2,4,37,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",205,169,20
"903","Golden State Warriors","Stephen Curry","3/6/17",2016,1,7,26,"shot_no","Pullup Jump shot","2PT Field Goal",21,"Atlanta Hawks",197,85,5
"904","Golden State Warriors","Stephen Curry","12/17/16",2016,3,7,11,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",161,210,29
"905","Golden State Warriors","Stephen Curry","1/16/17",2016,2,0,1,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Cleveland Cavaliers",117,244,24
"906","Golden State Warriors","Stephen Curry","1/16/17",2016,1,0,12,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Cleveland Cavaliers",6,262,12
"907","Golden State Warriors","Stephen Curry","12/15/16",2016,2,10,26,"shot_no","Pullup Jump shot","2PT Field Goal",18,"New York Knicks",-97,154,14
"908","Golden State Warriors","Stephen Curry","11/13/16",2016,3,1,44,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",15,272,35
"909","Golden State Warriors","Stephen Curry","3/2/17",2016,2,2,8,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",73,237,22
"910","Golden State Warriors","Stephen Curry","11/28/16",2016,4,3,0,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Atlanta Hawks",-163,229,45
"911","Golden State Warriors","Stephen Curry","11/13/16",2016,2,1,9,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-6,288,23
"912","Golden State Warriors","Stephen Curry","11/28/16",2016,3,4,18,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",2,252,32
"913","Golden State Warriors","Stephen Curry","11/13/16",2016,1,8,47,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,18,4
"914","Golden State Warriors","Stephen Curry","12/20/16",2016,1,4,22,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-74,244,8
"915","Golden State Warriors","Stephen Curry","3/6/17",2016,3,8,13,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",155,190,28
"916","Golden State Warriors","Stephen Curry","1/16/17",2016,2,4,31,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",96,239,20
"917","Golden State Warriors","Stephen Curry","11/13/16",2016,2,5,8,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",114,228,19
"918","Golden State Warriors","Stephen Curry","3/20/17",2016,2,0,26,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Oklahoma City Thunder",-84,213,24
"919","Golden State Warriors","Stephen Curry","12/15/16",2016,2,5,34,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-186,169,19
"920","Golden State Warriors","Stephen Curry","12/3/16",2016,3,7,48,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",-204,154,29
"921","Golden State Warriors","Stephen Curry","11/13/16",2016,2,5,59,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",46,252,19
"922","Golden State Warriors","Stephen Curry","3/2/17",2016,1,0,33,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",110,214,12
"923","Golden State Warriors","Stephen Curry","11/13/16",2016,3,4,9,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-150,242,32
"924","Golden State Warriors","Stephen Curry","2/2/17",2016,3,2,48,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Clippers",94,120,34
"925","Golden State Warriors","Stephen Curry","10/25/16",2016,4,6,11,"shot_no","Pullup Jump shot","3PT Field Goal",23,"San Antonio Spurs",-232,26,42
"926","Golden State Warriors","Stephen Curry","12/11/16",2016,1,2,49,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Minnesota Timberwolves",133,131,10
"927","Golden State Warriors","Stephen Curry","12/3/16",2016,1,4,14,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",97,159,8
"928","Golden State Warriors","Stephen Curry","2/23/17",2016,3,3,37,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Los Angeles Clippers",230,11,33
"929","Golden State Warriors","Stephen Curry","1/22/17",2016,3,2,49,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",-17,252,34
"930","Golden State Warriors","Stephen Curry","11/4/16",2016,1,4,44,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Los Angeles Lakers",-160,140,8
"931","Golden State Warriors","Stephen Curry","11/16/16",2016,1,3,15,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Toronto Raptors",-97,205,9
"932","Golden State Warriors","Stephen Curry","3/6/17",2016,3,7,34,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",9,247,29
"933","Golden State Warriors","Stephen Curry","12/28/16",2016,4,4,25,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",207,159,44
"934","Golden State Warriors","Stephen Curry","2/23/17",2016,3,3,7,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Los Angeles Clippers",177,174,33
"935","Golden State Warriors","Stephen Curry","3/24/17",2016,4,5,4,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Sacramento Kings",-197,180,43
"936","Golden State Warriors","Stephen Curry","1/8/17",2016,3,8,21,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Sacramento Kings",148,144,28
"937","Golden State Warriors","Stephen Curry","11/28/16",2016,3,11,32,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",119,120,25
"938","Golden State Warriors","Stephen Curry","11/16/16",2016,2,5,58,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Toronto Raptors",-6,257,19
"939","Golden State Warriors","Stephen Curry","11/16/16",2016,3,1,41,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Toronto Raptors",-143,82,35
"940","Golden State Warriors","Stephen Curry","11/7/16",2016,4,6,2,"shot_no","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",127,224,42
"941","Golden State Warriors","Stephen Curry","11/16/16",2016,4,3,16,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",55,262,45
"942","Golden State Warriors","Stephen Curry","11/7/16",2016,3,11,13,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",19,262,25
"943","Golden State Warriors","Stephen Curry","3/6/17",2016,3,1,51,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Atlanta Hawks",187,95,35
"944","Golden State Warriors","Stephen Curry","11/7/16",2016,2,5,5,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",-201,165,19
"945","Golden State Warriors","Stephen Curry","1/22/17",2016,3,6,54,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Orlando Magic",145,234,30
"946","Golden State Warriors","Stephen Curry","12/5/16",2016,2,3,29,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",-233,21,21
"947","Golden State Warriors","Stephen Curry","11/7/16",2016,2,4,20,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"New Orleans Pelicans",-207,183,20
"948","Golden State Warriors","Stephen Curry","12/5/16",2016,1,7,25,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",145,218,5
"949","Golden State Warriors","Stephen Curry","11/16/16",2016,4,1,59,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Toronto Raptors",-97,169,47
"950","Golden State Warriors","Stephen Curry","3/6/17",2016,4,0,33,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",140,213,48
"951","Golden State Warriors","Stephen Curry","1/8/17",2016,3,7,35,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",-34,244,29
"952","Golden State Warriors","Stephen Curry","2/13/17",2016,2,2,36,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",132,229,22
"953","Golden State Warriors","Stephen Curry","3/18/17",2016,2,1,47,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",-63,257,23
"954","Golden State Warriors","Stephen Curry","3/2/17",2016,4,2,7,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",135,208,46
"955","Golden State Warriors","Stephen Curry","2/11/17",2016,1,9,46,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Oklahoma City Thunder",79,141,3
"956","Golden State Warriors","Stephen Curry","2/11/17",2016,1,4,26,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",82,232,8
"957","Golden State Warriors","Stephen Curry","10/30/16",2016,3,0,7,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",151,232,36
"958","Golden State Warriors","Stephen Curry","12/1/16",2016,4,4,25,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",184,164,44
"959","Golden State Warriors","Stephen Curry","11/23/16",2016,1,3,37,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Lakers",-169,203,9
"960","Golden State Warriors","Stephen Curry","2/13/17",2016,1,3,59,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Denver Nuggets",146,129,9
"961","Golden State Warriors","Stephen Curry","12/1/16",2016,4,7,34,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",9,269,41
"962","Golden State Warriors","Stephen Curry","2/13/17",2016,1,6,52,"shot_no","Pullup Jump shot","2PT Field Goal",21,"Denver Nuggets",125,174,6
"963","Golden State Warriors","Stephen Curry","3/2/17",2016,3,4,21,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Chicago Bulls",127,190,32
"964","Golden State Warriors","Stephen Curry","2/11/17",2016,2,0,30,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-225,52,24
"965","Golden State Warriors","Stephen Curry","10/30/16",2016,3,7,29,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-91,252,29
"966","Golden State Warriors","Stephen Curry","12/1/16",2016,2,6,56,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Houston Rockets",-179,223,18
"967","Golden State Warriors","Stephen Curry","11/10/16",2016,3,7,36,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",68,242,29
"968","Golden State Warriors","Stephen Curry","10/30/16",2016,1,3,26,"shot_no","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,-1,9
"969","Golden State Warriors","Stephen Curry","3/2/17",2016,1,3,49,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Chicago Bulls",146,-1,9
"970","Golden State Warriors","Stephen Curry","1/2/17",2016,2,4,54,"shot_yes","Pullup Jump shot","3PT Field Goal",33,"Denver Nuggets",-61,332,20
"971","Golden State Warriors","Stephen Curry","10/28/16",2016,4,5,49,"shot_yes","Pullup Jump shot","2PT Field Goal",20,"New Orleans Pelicans",-6,205,43
"972","Golden State Warriors","Stephen Curry","1/2/17",2016,4,3,53,"shot_yes","Pullup Jump shot","3PT Field Goal",29,"Denver Nuggets",141,259,45
"973","Golden State Warriors","Stephen Curry","3/2/17",2016,1,8,20,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Chicago Bulls",120,188,4
